path	# lines of code
vendor/nunomaduro/collision/src/Contracts/RenderlessTrace.php	4	
vendor/nunomaduro/collision/src/Contracts/SolutionsRepository.php	9	
vendor/nunomaduro/collision/src/Coverage.php	134	
vendor/nunomaduro/collision/src/Exceptions/InvalidStyleException.php	7	
vendor/nunomaduro/collision/src/Exceptions/ShouldNotHappen.php	12	
vendor/nunomaduro/collision/src/Exceptions/TestException.php	139	
vendor/nunomaduro/collision/src/Exceptions/TestOutcome.php	7	
vendor/nunomaduro/collision/src/Handler.php	27	
vendor/nunomaduro/collision/src/Highlighter.php	211	
vendor/nunomaduro/collision/src/Provider.php	25	
vendor/nunomaduro/collision/src/SolutionsRepositories/NullSolutionsRepository.php	12	
vendor/nunomaduro/collision/src/Writer.php	217	
vendor/nunomaduro/larastan/bootstrap.php	44	
vendor/nunomaduro/larastan/src/ApplicationResolver.php	74	
vendor/nunomaduro/larastan/src/Collectors/UsedEmailViewCollector.php	46	
vendor/nunomaduro/larastan/src/Collectors/UsedRouteFacadeViewCollector.php	43	
vendor/nunomaduro/larastan/src/Collectors/UsedTranslationFacadeCollector.php	43	
vendor/nunomaduro/larastan/src/Collectors/UsedTranslationFunctionCollector.php	32	
vendor/nunomaduro/larastan/src/Collectors/UsedTranslationTranslatorCollector.php	39	
vendor/nunomaduro/larastan/src/Collectors/UsedTranslationViewCollector.php	45	
vendor/nunomaduro/larastan/src/Collectors/UsedViewFacadeMakeCollector.php	43	
vendor/nunomaduro/larastan/src/Collectors/UsedViewFunctionCollector.php	34	
vendor/nunomaduro/larastan/src/Collectors/UsedViewInAnotherViewCollector.php	45	
vendor/nunomaduro/larastan/src/Collectors/UsedViewMakeCollector.php	39	
vendor/nunomaduro/larastan/src/Concerns/HasContainer.php	27	
vendor/nunomaduro/larastan/src/Concerns/LoadsAuthModel.php	35	
vendor/nunomaduro/larastan/src/Contracts/Methods/PassableContract.php	25	
vendor/nunomaduro/larastan/src/Contracts/Methods/Pipes/PipeContract.php	9	
vendor/nunomaduro/larastan/src/Contracts/Types/PassableContract.php	9	
vendor/nunomaduro/larastan/src/Contracts/Types/Pipes/PipeContract.php	9	
vendor/nunomaduro/larastan/src/Internal/ComposerHelper.php	42	
vendor/nunomaduro/larastan/src/Internal/ConfigHelper.php	39	
vendor/nunomaduro/larastan/src/Internal/ConsoleApplicationHelper.php	91	
vendor/nunomaduro/larastan/src/Internal/ConsoleApplicationResolver.php	38	
vendor/nunomaduro/larastan/src/LarastanStubFilesExtension.php	27	
vendor/nunomaduro/larastan/src/Methods/BuilderHelper.php	208	
vendor/nunomaduro/larastan/src/Methods/EloquentBuilderForwardsCallsExtension.php	118	
vendor/nunomaduro/larastan/src/Methods/Extension.php	38	
vendor/nunomaduro/larastan/src/Methods/HigherOrderCollectionProxyExtension.php	109	
vendor/nunomaduro/larastan/src/Methods/HigherOrderTapProxyExtension.php	34	
vendor/nunomaduro/larastan/src/Methods/Kernel.php	38	
vendor/nunomaduro/larastan/src/Methods/Macro.php	90	
vendor/nunomaduro/larastan/src/Methods/MacroMethodsClassReflectionExtension.php	158	
vendor/nunomaduro/larastan/src/Methods/ModelFactoryMethodsClassReflectionExtension.php	135	
vendor/nunomaduro/larastan/src/Methods/ModelForwardsCallsExtension.php	176	
vendor/nunomaduro/larastan/src/Methods/Passable.php	106	
vendor/nunomaduro/larastan/src/Methods/Pipes/Auths.php	48	
vendor/nunomaduro/larastan/src/Methods/Pipes/Contracts.php	40	
vendor/nunomaduro/larastan/src/Methods/Pipes/Facades.php	57	
vendor/nunomaduro/larastan/src/Methods/Pipes/Managers.php	38	
vendor/nunomaduro/larastan/src/Methods/Pipes/SelfClass.php	18	
vendor/nunomaduro/larastan/src/Methods/RedirectResponseMethodsClassReflectionExtension.php	25	
vendor/nunomaduro/larastan/src/Methods/RelationForwardsCallsExtension.php	79	
vendor/nunomaduro/larastan/src/Methods/StorageMethodsClassReflectionExtension.php	44	
vendor/nunomaduro/larastan/src/Methods/ViewWithMethodsClassReflectionExtension.php	28	
vendor/nunomaduro/larastan/src/Properties/HigherOrderCollectionProxyPropertyExtension.php	95	
vendor/nunomaduro/larastan/src/Properties/MigrationCache.php	120	
vendor/nunomaduro/larastan/src/Properties/MigrationHelper.php	72	
vendor/nunomaduro/larastan/src/Properties/ModelAccessorExtension.php	21	
vendor/nunomaduro/larastan/src/Properties/ModelCastHelper.php	266	
vendor/nunomaduro/larastan/src/Properties/ModelProperty.php	65	
vendor/nunomaduro/larastan/src/Properties/ModelPropertyExtension.php	24	
vendor/nunomaduro/larastan/src/Properties/ModelPropertyHelper.php	196	
vendor/nunomaduro/larastan/src/Properties/ModelRelationsExtension.php	73	
vendor/nunomaduro/larastan/src/Properties/ReflectionTypeContainer.php	26	
vendor/nunomaduro/larastan/src/Properties/Schema/MySqlDataTypeToPhpTypeConverter.php	27	
vendor/nunomaduro/larastan/src/Properties/SchemaAggregator.php	547	
vendor/nunomaduro/larastan/src/Properties/SchemaColumn.php	15	
vendor/nunomaduro/larastan/src/Properties/SchemaTable.php	28	
vendor/nunomaduro/larastan/src/Properties/SquashedMigrationHelper.php	89	
vendor/nunomaduro/larastan/src/Reflection/AnnotationScopeMethodParameterReflection.php	36	
vendor/nunomaduro/larastan/src/Reflection/AnnotationScopeMethodReflection.php	77	
vendor/nunomaduro/larastan/src/Reflection/DynamicWhereMethodReflection.php	110	
vendor/nunomaduro/larastan/src/Reflection/DynamicWhereParameterReflection.php	34	
vendor/nunomaduro/larastan/src/Reflection/EloquentBuilderMethodReflection.php	85	
vendor/nunomaduro/larastan/src/Reflection/ModelScopeMethodReflection.php	81	
vendor/nunomaduro/larastan/src/Reflection/ReflectionHelper.php	36	
vendor/nunomaduro/larastan/src/Reflection/StaticMethodReflection.php	71	
vendor/nunomaduro/larastan/src/ReturnTypes/AppEnvironmentReturnTypeExtension.php	35	
vendor/nunomaduro/larastan/src/ReturnTypes/AppFacadeEnvironmentReturnTypeExtension.php	33	
vendor/nunomaduro/larastan/src/ReturnTypes/ApplicationMakeDynamicReturnTypeExtension.php	29	
vendor/nunomaduro/larastan/src/ReturnTypes/AppMakeDynamicReturnTypeExtension.php	28	
vendor/nunomaduro/larastan/src/ReturnTypes/AppMakeHelper.php	48	
vendor/nunomaduro/larastan/src/ReturnTypes/AuthExtension.php	47	
vendor/nunomaduro/larastan/src/ReturnTypes/AuthManagerExtension.php	47	
vendor/nunomaduro/larastan/src/ReturnTypes/CollectionFilterRejectDynamicReturnTypeExtension.php	89	
vendor/nunomaduro/larastan/src/ReturnTypes/CollectionWhereNotNullDynamicReturnTypeExtension.php	65	
vendor/nunomaduro/larastan/src/ReturnTypes/ConfigFacadeCollectionDynamicStaticMethodReturnTypeExtension.php	51	
vendor/nunomaduro/larastan/src/ReturnTypes/ConfigRepositoryDynamicMethodReturnTypeExtension.php	55	
vendor/nunomaduro/larastan/src/ReturnTypes/ConsoleCommand/ArgumentDynamicReturnTypeExtension.php	63	
vendor/nunomaduro/larastan/src/ReturnTypes/ConsoleCommand/HasArgumentDynamicReturnTypeExtension.php	53	
vendor/nunomaduro/larastan/src/ReturnTypes/ConsoleCommand/HasOptionDynamicReturnTypeExtension.php	54	
vendor/nunomaduro/larastan/src/ReturnTypes/ConsoleCommand/OptionDynamicReturnTypeExtension.php	68	
vendor/nunomaduro/larastan/src/ReturnTypes/ContainerArrayAccessDynamicMethodReturnTypeExtension.php	59	
vendor/nunomaduro/larastan/src/ReturnTypes/ContainerMakeDynamicReturnTypeExtension.php	29	
vendor/nunomaduro/larastan/src/ReturnTypes/DateExtension.php	65	
vendor/nunomaduro/larastan/src/ReturnTypes/DoubleUnderscoreHelperReturnTypeExtension.php	34	
vendor/nunomaduro/larastan/src/ReturnTypes/EloquentBuilderExtension.php	80	
vendor/nunomaduro/larastan/src/ReturnTypes/FactoryDynamicMethodReturnTypeExtension.php	67	
vendor/nunomaduro/larastan/src/ReturnTypes/FormRequestSafeDynamicMethodReturnTypeExtension.php	47	
vendor/nunomaduro/larastan/src/ReturnTypes/GuardDynamicStaticMethodReturnTypeExtension.php	64	
vendor/nunomaduro/larastan/src/ReturnTypes/GuardExtension.php	69	
vendor/nunomaduro/larastan/src/ReturnTypes/Helpers/AppExtension.php	33	
vendor/nunomaduro/larastan/src/ReturnTypes/Helpers/AuthExtension.php	37	
vendor/nunomaduro/larastan/src/ReturnTypes/Helpers/CollectExtension.php	37	
vendor/nunomaduro/larastan/src/ReturnTypes/Helpers/ConfigFunctionDynamicFunctionReturnTypeExtension.php	36	
vendor/nunomaduro/larastan/src/ReturnTypes/Helpers/EnvFunctionDynamicFunctionReturnTypeExtension.php	35	
vendor/nunomaduro/larastan/src/ReturnTypes/Helpers/LiteralExtension.php	85	
vendor/nunomaduro/larastan/src/ReturnTypes/Helpers/NowAndTodayExtension.php	25	
vendor/nunomaduro/larastan/src/ReturnTypes/Helpers/ResponseExtension.php	29	
vendor/nunomaduro/larastan/src/ReturnTypes/Helpers/StrExtension.php	26	
vendor/nunomaduro/larastan/src/ReturnTypes/Helpers/TapExtension.php	36	
vendor/nunomaduro/larastan/src/ReturnTypes/Helpers/ValidatorExtension.php	33	
vendor/nunomaduro/larastan/src/ReturnTypes/Helpers/ValueExtension.php	35	
vendor/nunomaduro/larastan/src/ReturnTypes/HigherOrderTapProxyExtension.php	37	
vendor/nunomaduro/larastan/src/ReturnTypes/LangGetReturnTypeExtension.php	34	
vendor/nunomaduro/larastan/src/ReturnTypes/ModelDynamicStaticMethodReturnTypeExtension.php	107	
vendor/nunomaduro/larastan/src/ReturnTypes/ModelFactoryDynamicStaticMethodReturnTypeExtension.php	114	
vendor/nunomaduro/larastan/src/ReturnTypes/ModelOnlyDynamicMethodReturnTypeExtension.php	65	
vendor/nunomaduro/larastan/src/ReturnTypes/NewModelQueryDynamicMethodReturnTypeExtension.php	58	
vendor/nunomaduro/larastan/src/ReturnTypes/RelationCollectionExtension.php	52	
vendor/nunomaduro/larastan/src/ReturnTypes/RequestFileExtension.php	42	
vendor/nunomaduro/larastan/src/ReturnTypes/RequestRouteExtension.php	50	
vendor/nunomaduro/larastan/src/ReturnTypes/RequestUserExtension.php	65	
vendor/nunomaduro/larastan/src/ReturnTypes/StorageDynamicStaticMethodReturnTypeExtension.php	32	
vendor/nunomaduro/larastan/src/ReturnTypes/TestCaseExtension.php	50	
vendor/nunomaduro/larastan/src/ReturnTypes/TransHelperReturnTypeExtension.php	35	
vendor/nunomaduro/larastan/src/ReturnTypes/TranslatorGetReturnTypeExtension.php	34	
vendor/nunomaduro/larastan/src/Rules/CheckDispatchArgumentTypesCompatibleWithClassConstructorRule.php	134	
vendor/nunomaduro/larastan/src/Rules/ConfigCollectionRule.php	56	
vendor/nunomaduro/larastan/src/Rules/ConsoleCommand/UndefinedArgumentOrOptionRule.php	68	
vendor/nunomaduro/larastan/src/Rules/DeferrableServiceProviderMissingProvidesRule.php	40	
vendor/nunomaduro/larastan/src/Rules/ModelAppendsRule.php	64	
vendor/nunomaduro/larastan/src/Rules/ModelRuleHelper.php	48	
vendor/nunomaduro/larastan/src/Rules/NoAuthFacadeInRequestScopeRule.php	83	
vendor/nunomaduro/larastan/src/Rules/NoAuthHelperInRequestScopeRule.php	85	
vendor/nunomaduro/larastan/src/Rules/NoEnvCallsOutsideOfConfigRule.php	71	
vendor/nunomaduro/larastan/src/Rules/NoMissingTranslationsRule.php	114	
vendor/nunomaduro/larastan/src/Rules/NoModelMakeRule.php	62	
vendor/nunomaduro/larastan/src/Rules/NoPublicModelScopeAndAccessorRule.php	108	
vendor/nunomaduro/larastan/src/Rules/NoUnnecessaryCollectionCallRule.php	217	
vendor/nunomaduro/larastan/src/Rules/NoUnnecessaryEnumerableToArrayCallsRule.php	44	
vendor/nunomaduro/larastan/src/Rules/OctaneCompatibilityRule.php	112	
vendor/nunomaduro/larastan/src/Rules/RelationExistenceRule.php	147	
vendor/nunomaduro/larastan/src/Rules/UnusedViewsRule.php	70	
vendor/nunomaduro/larastan/src/Rules/UselessConstructs/NoUselessValueFunctionCallsRule.php	45	
vendor/nunomaduro/larastan/src/Rules/UselessConstructs/NoUselessWithFunctionCallsRule.php	55	
vendor/nunomaduro/larastan/src/SQL/ColumnDefinition.php	14	
vendor/nunomaduro/larastan/src/SQL/IamcalSqlParser.php	86	
vendor/nunomaduro/larastan/src/SQL/PhpMyAdminSqlParser.php	61	
vendor/nunomaduro/larastan/src/SQL/SqlParser.php	7	
vendor/nunomaduro/larastan/src/SQL/SqlParserFactory.php	36	
vendor/nunomaduro/larastan/src/SQL/SqlParserFailure.php	12	
vendor/nunomaduro/larastan/src/SQL/TableDefinition.php	11	
vendor/nunomaduro/larastan/src/Support/BootstrapErrorHandler.php	203	
vendor/nunomaduro/larastan/src/Support/CollectionHelper.php	137	
vendor/nunomaduro/larastan/src/Support/ConfigParser.php	168	
vendor/nunomaduro/larastan/src/Support/HigherOrderCollectionProxyHelper.php	81	
vendor/nunomaduro/larastan/src/Support/ViewFileHelper.php	78	
vendor/nunomaduro/larastan/src/Support/ViewParser.php	29	
vendor/nunomaduro/larastan/src/Types/AbortIfFunctionTypeSpecifyingExtension.php	45	
vendor/nunomaduro/larastan/src/Types/CollectionOf/CollectionOfType.php	75	
vendor/nunomaduro/larastan/src/Types/CollectionOf/CollectionOfTypeNodeResolverExtension.php	47	
vendor/nunomaduro/larastan/src/Types/Factory/ModelFactoryType.php	24	
vendor/nunomaduro/larastan/src/Types/GenericEloquentBuilderTypeNodeResolverExtension.php	60	
vendor/nunomaduro/larastan/src/Types/GenericEloquentCollectionTypeNodeResolverExtension.php	55	
vendor/nunomaduro/larastan/src/Types/ModelProperty/GenericModelPropertyType.php	147	
vendor/nunomaduro/larastan/src/Types/ModelProperty/ModelPropertyTypeNodeResolverExtension.php	48	
vendor/nunomaduro/larastan/src/Types/Passable.php	19	
vendor/nunomaduro/larastan/src/Types/ViewStringType.php	59	
vendor/nunomaduro/larastan/src/Types/ViewStringTypeNodeResolverExtension.php	18	
vendor/nunomaduro/termwind/playground.php	19	
vendor/nunomaduro/termwind/src/Actions/StyleToMethod.php	93	
vendor/nunomaduro/termwind/src/Components/Anchor.php	4	
vendor/nunomaduro/termwind/src/Components/BreakLine.php	17	
vendor/nunomaduro/termwind/src/Components/Dd.php	7	
vendor/nunomaduro/termwind/src/Components/Div.php	7	
vendor/nunomaduro/termwind/src/Components/Dl.php	7	
vendor/nunomaduro/termwind/src/Components/Dt.php	7	
vendor/nunomaduro/termwind/src/Components/Element.php	59	
vendor/nunomaduro/termwind/src/Components/Hr.php	7	
vendor/nunomaduro/termwind/src/Components/Li.php	7	
vendor/nunomaduro/termwind/src/Components/Ol.php	7	
vendor/nunomaduro/termwind/src/Components/Paragraph.php	7	
vendor/nunomaduro/termwind/src/Components/Raw.php	10	
vendor/nunomaduro/termwind/src/Components/Span.php	6	
vendor/nunomaduro/termwind/src/Components/Ul.php	7	
vendor/nunomaduro/termwind/src/Enums/Color.php	243	
vendor/nunomaduro/termwind/src/Exceptions/ColorNotFound.php	5	
vendor/nunomaduro/termwind/src/Exceptions/InvalidChild.php	5	
vendor/nunomaduro/termwind/src/Exceptions/InvalidColor.php	5	
vendor/nunomaduro/termwind/src/Exceptions/InvalidStyle.php	5	
vendor/nunomaduro/termwind/src/Exceptions/StyleNotFound.php	15	
vendor/nunomaduro/termwind/src/Functions.php	44	
vendor/nunomaduro/termwind/src/Helpers/QuestionHelper.php	15	
vendor/nunomaduro/termwind/src/Html/CodeRenderer.php	174	
vendor/nunomaduro/termwind/src/Html/InheritStyles.php	131	
vendor/nunomaduro/termwind/src/Html/PreRenderer.php	32	
vendor/nunomaduro/termwind/src/Html/TableRenderer.php	167	
vendor/nunomaduro/termwind/src/HtmlRenderer.php	77	
vendor/nunomaduro/termwind/src/Laravel/TermwindServiceProvider.php	15	
vendor/nunomaduro/termwind/src/Question.php	55	
vendor/nunomaduro/termwind/src/Repositories/Styles.php	29	
vendor/nunomaduro/termwind/src/Terminal.php	24	
vendor/nunomaduro/termwind/src/Termwind.php	166	
vendor/nunomaduro/termwind/src/ValueObjects/Node.php	115	
vendor/nunomaduro/termwind/src/ValueObjects/Style.php	38	
vendor/nunomaduro/termwind/src/ValueObjects/Styles.php	641	
vendor/nyholm/psr7-server/src/ServerRequestCreator.php	206	
vendor/nyholm/psr7-server/src/ServerRequestCreatorInterface.php	19	
vendor/opcodesio/log-viewer/config/log-viewer.php	69	
vendor/opcodesio/log-viewer/postcss.config.js	6	
vendor/opcodesio/log-viewer/resources/css/app.scss	579	
vendor/opcodesio/log-viewer/resources/css/loader.scss	50	
vendor/opcodesio/log-viewer/resources/js/app.js	42	
vendor/opcodesio/log-viewer/resources/js/App.vue	8	
vendor/opcodesio/log-viewer/resources/js/components/BaseLogTable.vue	198	
vendor/opcodesio/log-viewer/resources/js/components/Checkmark.vue	14	
vendor/opcodesio/log-viewer/resources/js/components/DownloadLink.vue	32	
vendor/opcodesio/log-viewer/resources/js/components/FileList.vue	241	
vendor/opcodesio/log-viewer/resources/js/components/FileListItem.vue	112	
vendor/opcodesio/log-viewer/resources/js/components/FileTypeSelector.vue	33	
vendor/opcodesio/log-viewer/resources/js/components/HostSelector.vue	41	
vendor/opcodesio/log-viewer/resources/js/components/KeyboardShortcutsOverlay.vue	95	
vendor/opcodesio/log-viewer/resources/js/components/LaravelStackTraceDisplay.vue	98	
vendor/opcodesio/log-viewer/resources/js/components/LevelButtons.vue	78	
vendor/opcodesio/log-viewer/resources/js/components/LogCopyButton.vue	32	
vendor/opcodesio/log-viewer/resources/js/components/LogList.vue	100	
vendor/opcodesio/log-viewer/resources/js/components/MailHtmlPreview.vue	27	
vendor/opcodesio/log-viewer/resources/js/components/MailPreviewAttributes.vue	62	
vendor/opcodesio/log-viewer/resources/js/components/MailTextPreview.vue	24	
vendor/opcodesio/log-viewer/resources/js/components/Pagination.vue	72	
vendor/opcodesio/log-viewer/resources/js/components/PaginationOptions.vue	17	
vendor/opcodesio/log-viewer/resources/js/components/SearchInput.vue	63	
vendor/opcodesio/log-viewer/resources/js/components/SiteSettingsDropdown.vue	115	
vendor/opcodesio/log-viewer/resources/js/components/SpinnerIcon.vue	8	
vendor/opcodesio/log-viewer/resources/js/components/TabContainer.vue	28	
vendor/opcodesio/log-viewer/resources/js/components/TabContent.vue	18	
vendor/opcodesio/log-viewer/resources/js/helpers.js	76	
vendor/opcodesio/log-viewer/resources/js/keyboardNavigation/files.js	25	
vendor/opcodesio/log-viewer/resources/js/keyboardNavigation/global.js	87	
vendor/opcodesio/log-viewer/resources/js/keyboardNavigation/index.js	3	
vendor/opcodesio/log-viewer/resources/js/keyboardNavigation/logs.js	60	
vendor/opcodesio/log-viewer/resources/js/keyboardNavigation/shared.js	132	
vendor/opcodesio/log-viewer/resources/js/pages/Home.vue	88	
vendor/opcodesio/log-viewer/resources/js/stores/files.js	279	
vendor/opcodesio/log-viewer/resources/js/stores/hosts.js	41	
vendor/opcodesio/log-viewer/resources/js/stores/logViewer.js	240	
vendor/opcodesio/log-viewer/resources/js/stores/pagination.js	26	
vendor/opcodesio/log-viewer/resources/js/stores/search.js	51	
vendor/opcodesio/log-viewer/resources/js/stores/severity.js	50	
vendor/opcodesio/log-viewer/resources/views/index.blade.php	34	
vendor/opcodesio/log-viewer/routes/api.php	28	
vendor/opcodesio/log-viewer/routes/web.php	5	
vendor/opcodesio/log-viewer/src/Concerns/LogFile/CanCacheData.php	83	
vendor/opcodesio/log-viewer/src/Concerns/LogFile/HasMetadata.php	28	
vendor/opcodesio/log-viewer/src/Concerns/LogIndex/CanCacheIndex.php	92	
vendor/opcodesio/log-viewer/src/Concerns/LogIndex/CanFilterIndex.php	97	
vendor/opcodesio/log-viewer/src/Concerns/LogIndex/CanIterateIndex.php	61	
vendor/opcodesio/log-viewer/src/Concerns/LogIndex/CanSplitIndexIntoChunks.php	74	
vendor/opcodesio/log-viewer/src/Concerns/LogIndex/HasMetadata.php	33	
vendor/opcodesio/log-viewer/src/Concerns/LogIndex/PreservesIndexingProgress.php	81	
vendor/opcodesio/log-viewer/src/Concerns/LogReader/CanFilterUsingIndex.php	60	
vendor/opcodesio/log-viewer/src/Concerns/LogReader/CanSetDirectionUsingIndex.php	22	
vendor/opcodesio/log-viewer/src/Concerns/LogReader/KeepsFileHandle.php	55	
vendor/opcodesio/log-viewer/src/Concerns/LogReader/KeepsInstances.php	32	
vendor/opcodesio/log-viewer/src/Console/Commands/GenerateDummyLogsCommand.php	40	
vendor/opcodesio/log-viewer/src/Console/Commands/PublishCommand.php	40	
vendor/opcodesio/log-viewer/src/Direction.php	7	
vendor/opcodesio/log-viewer/src/Enums/FolderSortingMethod.php	7	
vendor/opcodesio/log-viewer/src/Enums/SortingMethod.php	7	
vendor/opcodesio/log-viewer/src/Enums/SortingOrder.php	7	
vendor/opcodesio/log-viewer/src/Enums/Theme.php	8	
vendor/opcodesio/log-viewer/src/Events/LogFileDeleted.php	11	
vendor/opcodesio/log-viewer/src/Exceptions/CannotCloseFileException.php	4	
vendor/opcodesio/log-viewer/src/Exceptions/CannotOpenFileException.php	4	
vendor/opcodesio/log-viewer/src/Exceptions/InvalidChunkSizeException.php	4	
vendor/opcodesio/log-viewer/src/Exceptions/InvalidRegularExpression.php	4	
vendor/opcodesio/log-viewer/src/Exceptions/SkipLineException.php	3	
vendor/opcodesio/log-viewer/src/Facades/Cache.php	11	
vendor/opcodesio/log-viewer/src/Facades/LogViewer.php	19	
vendor/opcodesio/log-viewer/src/helpers.php	1	
vendor/opcodesio/log-viewer/src/Host.php	32	
vendor/opcodesio/log-viewer/src/HostCollection.php	22	
vendor/opcodesio/log-viewer/src/Http/Controllers/FilesController.php	87	
vendor/opcodesio/log-viewer/src/Http/Controllers/FoldersController.php	70	
vendor/opcodesio/log-viewer/src/Http/Controllers/HostsController.php	13	
vendor/opcodesio/log-viewer/src/Http/Controllers/IndexController.php	43	
vendor/opcodesio/log-viewer/src/Http/Controllers/LogsController.php	105	
vendor/opcodesio/log-viewer/src/Http/Middleware/AuthorizeLogViewer.php	21	
vendor/opcodesio/log-viewer/src/Http/Middleware/EnsureFrontendRequestsAreStateful.php	87	
vendor/opcodesio/log-viewer/src/Http/Middleware/ForwardRequestToHostMiddleware.php	46	
vendor/opcodesio/log-viewer/src/Http/Middleware/JsonResourceWithoutWrappingMiddleware.php	16	
vendor/opcodesio/log-viewer/src/Http/Resources/LevelCountResource.php	18	
vendor/opcodesio/log-viewer/src/Http/Resources/LogFileResource.php	33	
vendor/opcodesio/log-viewer/src/Http/Resources/LogFolderResource.php	24	
vendor/opcodesio/log-viewer/src/Http/Resources/LogResource.php	31	
vendor/opcodesio/log-viewer/src/Http/Resources/LogViewerHostResource.php	17	
vendor/opcodesio/log-viewer/src/LevelCount.php	11	
vendor/opcodesio/log-viewer/src/LogFile.php	170	
vendor/opcodesio/log-viewer/src/LogFileCollection.php	58	
vendor/opcodesio/log-viewer/src/LogFolder.php	114	
vendor/opcodesio/log-viewer/src/LogFolderCollection.php	71	
vendor/opcodesio/log-viewer/src/LogIndex.php	221	
vendor/opcodesio/log-viewer/src/LogIndexChunk.php	54	
vendor/opcodesio/log-viewer/src/LogLevels/HorizonStatusLevel.php	38	
vendor/opcodesio/log-viewer/src/LogLevels/HttpStatusCodeLevel.php	37	
vendor/opcodesio/log-viewer/src/LogLevels/LaravelLogLevel.php	58	
vendor/opcodesio/log-viewer/src/LogLevels/LevelClass.php	53	
vendor/opcodesio/log-viewer/src/LogLevels/LevelInterface.php	10	
vendor/opcodesio/log-viewer/src/LogLevels/NginxStatusLevel.php	57	
vendor/opcodesio/log-viewer/src/LogLevels/PostgresLevel.php	42	
vendor/opcodesio/log-viewer/src/LogLevels/RedisLogLevel.php	41	
vendor/opcodesio/log-viewer/src/LogLevels/SupervisorLogLevel.php	43	
vendor/opcodesio/log-viewer/src/Logs/HorizonLog.php	34	
vendor/opcodesio/log-viewer/src/Logs/HorizonOldLog.php	28	
vendor/opcodesio/log-viewer/src/Logs/HttpAccessLog.php	46	
vendor/opcodesio/log-viewer/src/Logs/HttpApacheErrorLog.php	28	
vendor/opcodesio/log-viewer/src/Logs/HttpNginxErrorLog.php	31	
vendor/opcodesio/log-viewer/src/Logs/LaravelLog.php	172	
vendor/opcodesio/log-viewer/src/Logs/Log.php	97	
vendor/opcodesio/log-viewer/src/Logs/LogType.php	51	
vendor/opcodesio/log-viewer/src/Logs/PhpFpmLog.php	7	
vendor/opcodesio/log-viewer/src/Logs/PostgresLog.php	20	
vendor/opcodesio/log-viewer/src/Logs/RedisLog.php	31	
vendor/opcodesio/log-viewer/src/Logs/SupervisorLog.php	15	
vendor/opcodesio/log-viewer/src/LogTypeRegistrar.php	102	
vendor/opcodesio/log-viewer/src/LogViewerService.php	313	
vendor/opcodesio/log-viewer/src/LogViewerServiceProvider.php	124	
vendor/opcodesio/log-viewer/src/Readers/BaseLogReader.php	28	
vendor/opcodesio/log-viewer/src/Readers/IndexedLogReader.php	232	
vendor/opcodesio/log-viewer/src/Readers/LogReaderInterface.php	32	
vendor/opcodesio/log-viewer/src/Readers/MultipleLogReader.php	179	
vendor/opcodesio/log-viewer/src/Utils/Benchmark.php	86	
vendor/opcodesio/log-viewer/src/Utils/GenerateCacheKey.php	29	
vendor/opcodesio/log-viewer/src/Utils/Utils.php	85	
vendor/opcodesio/log-viewer/tailwind.config.js	27	
vendor/opcodesio/mail-parser/phpunit.xml	15	
vendor/opcodesio/mail-parser/src/HasHeaders.php	33	
vendor/opcodesio/mail-parser/src/Message.php	155	
vendor/opcodesio/mail-parser/src/MessagePart.php	115	
vendor/opcodesio/mail-parser/src/Utils.php	76	
vendor/open-telemetry/api/Baggage/Baggage.php	66	
vendor/open-telemetry/api/Baggage/BaggageBuilder.php	27	
vendor/open-telemetry/api/Baggage/BaggageBuilderInterface.php	10	
vendor/open-telemetry/api/Baggage/BaggageInterface.php	18	
vendor/open-telemetry/api/Baggage/Entry.php	19	
vendor/open-telemetry/api/Baggage/Metadata.php	18	
vendor/open-telemetry/api/Baggage/MetadataInterface.php	7	
vendor/open-telemetry/api/Baggage/Propagation/BaggagePropagator.php	67	
vendor/open-telemetry/api/Baggage/Propagation/Parser.php	50	
vendor/open-telemetry/api/Behavior/Internal/Logging.php	66	
vendor/open-telemetry/api/Behavior/Internal/LogWriter/ErrorLogWriter.php	10	
vendor/open-telemetry/api/Behavior/Internal/LogWriter/Formatter.php	34	
vendor/open-telemetry/api/Behavior/Internal/LogWriter/LogWriterInterface.php	7	
vendor/open-telemetry/api/Behavior/Internal/LogWriter/NoopLogWriter.php	9	
vendor/open-telemetry/api/Behavior/Internal/LogWriter/Psr3LogWriter.php	14	
vendor/open-telemetry/api/Behavior/Internal/LogWriter/StreamLogWriter.php	20	
vendor/open-telemetry/api/Behavior/Internal/LogWriterFactory.php	40	
vendor/open-telemetry/api/Behavior/LogsMessagesTrait.php	40	
vendor/open-telemetry/api/Common/Time/Clock.php	19	
vendor/open-telemetry/api/Common/Time/ClockInterface.php	12	
vendor/open-telemetry/api/Common/Time/SystemClock.php	35	
vendor/open-telemetry/api/Common/Time/TestClock.php	28	
vendor/open-telemetry/api/Configuration/Config/ComponentPlugin.php	10	
vendor/open-telemetry/api/Configuration/Config/ComponentProvider.php	13	
vendor/open-telemetry/api/Configuration/Config/ComponentProviderRegistry.php	14	
vendor/open-telemetry/api/Configuration/ConfigEnv/EnvComponentLoader.php	9	
vendor/open-telemetry/api/Configuration/ConfigEnv/EnvComponentLoaderRegistry.php	8	
vendor/open-telemetry/api/Configuration/ConfigEnv/EnvResolver.php	13	
vendor/open-telemetry/api/Configuration/ConfigProperties.php	7	
